"Text","Binary_Sentiment","Cont_Sentiment"
"the prince will doom thee death      if thou art taken","0.0","-2.8780574798583984"
"hence, be gone, away!","1.0","2.3268842697143555"
"rom","0.0","-0.50506490468978882"
"o, i am fortune's fool!","1.0","1.9661744832992554"
"ben","0.0","-0.49915015697479248"
"why dost thou stay?","0.0","-4.8276271820068359"
"exit romeo","0.0","-3.3642292022705078"
"enter citizens","0.0","-0.88802468776702881"
"citizen","0.0","-0.7530856728553772"
"which way ran he that kill'd mercutio?","0.0","-1.2266490459442139"
"tybalt, that murtherer, which way ran he?","1.0","1.1054627895355225"
"ben","0.0","-0.49915015697479248"
"there lies that tybalt","1.0","0.96973121166229248"
"citizen","0.0","-0.7530856728553772"
"up, sir, go with me","1.0","1.2642881870269775"
"i charge thee in the prince's name obey","0.0","-4.572669506072998"
"enter prince  attended , old montague, capulet, their wives,                       and  others","0.0","-1.2590634822845459"
"prince","0.0","-1.7833266258239746"
"where are the vile beginners of this fray?","0.0","-1.6602518558502197"
"ben","0.0","-0.49915015697479248"
"o noble prince","0.0","-3.2613046169281006"
"i can discover all      the unlucky manage of this fatal brawl","1.0","0.4226514995098114"
"there lies the man, slain by young romeo,      that slew thy kinsman, brave mercutio","1.0","3.252469539642334"
"cap","1.0","0.024533458054065704"
"wife","0.0","-0.23405441641807556"
"tybalt, my cousin!","1.0","0.29966050386428833"
"o my brother's child!","1.0","3.2634584903717041"
"o prince!","0.0","-1.3672845363616943"
"o husband!","1.0","3.0939760208129883"
"o, the blood is spill'd      of my dear kinsman!","0.0","-3.0905284881591797"
"prince, as thou art true,      for blood of ours shed blood of montague","1.0","1.336165189743042"
"o cousin, cousin!","0.0","-0.64450919628143311"
"prince","0.0","-1.7833266258239746"
"benvolio, who began this bloody fray?","0.0","-0.95146620273590088"
"ben","0.0","-0.49915015697479248"
"tybalt, here slain, whom romeo's hand did stay","0.0","-3.7338504791259766"
"romeo, that spoke him fair, bid him bethink      how nice the quarrel was, and urg'd withal      your high displeasure","1.0","1.5667626857757568"
"all this  uttered      with gentle breath, calm look, knees humbly bow'd       could not take truce with the unruly spleen      of tybalt deaf to peace, but that he tilts      with piercing steel at bold mercutio's breast       who, all as hot, turns deadly point to point,      and, with a martial scorn, with one hand beats      cold death aside and with the other sends      it back to tybalt, whose dexterity      retorts it","1.0","2.6975204944610596"
"romeo he cries aloud,      'hold, friends!","0.0","-1.5781171321868896"
"friends, part!'","1.0","2.9081792831420898"
"and swifter than his tongue,      his agile arm beats down their fatal points,      and 'twixt them rushes  underneath whose arm      an envious thrust from tybalt hit the life      of stout mercutio, and then tybalt fled       but by and by comes back to romeo,      who had but newly entertain'd revenge,      and to't they go like lightning  for, ere i      could draw to part them, was stout tybalt slain       and, as he fell, did romeo turn and fly","0.0","-2.0723505020141602"
"this is the truth, or let benvolio die","0.0","-2.1744480133056641"
"cap","1.0","0.024533458054065704"
"wife","0.0","-0.23405441641807556"
"he is a kinsman to the montague       affection makes him false, he speaks not true","1.0","5.2511920928955078"
"some twenty of them fought in this black strife,      and all those twenty could but kill one life","0.0","-1.4104011058807373"
"i beg for justice, which thou, prince, must give","1.0","1.4447665214538574"
"romeo slew tybalt  romeo must not live","0.0","-1.1946263313293457"
"prince","0.0","-1.7833266258239746"
"romeo slew him  he slew mercutio","0.0","-0.76123034954071045"
"who now the price of his dear blood doth owe?","0.0","-0.96932625770568848"
"mon","0.0","-1.4510676860809326"
"not romeo, prince  he was mercutio's friend       his fault concludes but what the law should end,      the life of tybalt","0.0","-1.9626178741455078"
"prince","0.0","-1.7833266258239746"
"and for that offence      immediately we do exile him hence","1.0","1.7997210025787354"
"i have an interest in your hate's proceeding,      my blood for your rude brawls doth lie a bleeding       but i'll amerce you with so strong a fine      that you shall all repent the loss of mine","0.0","-0.21609343588352203"
"i will be deaf to pleading and excuses       nor tears nor prayers shall purchase out abuses","0.0","-1.7371463775634766"
"therefore use none","0.0","-3.8163743019104004"
"let romeo hence in haste,      else, when he is found, that hour is his last","1.0","0.7009272575378418"
"bear hence this body, and attend our will","1.0","2.1727070808410645"
"mercy but murders, pardoning those that kill","0.0","-0.77825367450714111"
"exeunt","1.0","0.024533458054065704"
"scene ii","0.0","-1.491283655166626"
"capulet's orchard","0.0","-2.8982603549957275"
"enter juliet alone","0.0","-4.1385660171508789"
"jul","1.0","0.024533458054065704"
"gallop apace, you fiery footed steeds,      towards phoebus' lodging!","1.0","4.2636666297912598"
"such a wagoner      as phaeton would whip you to the west      and bring in cloudy night immediately","0.0","-4.9353780746459961"
"spread thy close curtain, love performing night,      that runaway eyes may wink, and romeo      leap to these arms untalk'd of and unseen","0.0","-0.79261624813079834"
"lovers can see to do their amorous rites      by their own beauties  or, if love be blind,      it best agrees with night","1.0","3.8383035659790039"
"come, civil night,      thou sober suited matron, all in black,      and learn me how to lose a winning match,      play'd for a pair of stainless maidenhoods","0.0","-4.4333562850952148"
"hood my unmann'd blood, bating in my cheeks,      with thy black mantle till strange love, grown bold,      think true love acted simple modesty","1.0","3.6073455810546875"
"come, night  come, romeo  come, thou day in night       for thou wilt lie upon the wings of night      whiter than new snow upon a raven's back","1.0","2.289970874786377"
"come, gentle night  come, loving, black brow'd night       give me my romeo  and, when he shall die,      take him and cut him out in little stars,      and he will make the face of heaven so fine      that all the world will be in love with night      and pay no worship to the garish sun","0.0","-1.3372311592102051"
"o, i have bought the mansion of a love,      but not possess'd it  and though i am sold,      not yet enjoy'd","1.0","2.2297368049621582"
"so tedious is this day      as is the night before some festival      to an impatient child that hath new robes      and may not wear them","0.0","-3.1757745742797852"
"o, here comes my nurse,                    enter nurse, with cords","0.0","-2.4148674011230469"
"and she brings news  and every tongue that speaks      but romeo's name speaks heavenly eloquence","0.0","-0.63068747520446777"
"now, nurse, what news?","0.0","-1.5902978181838989"
"what hast thou there?","0.0","-2.8295698165893555"
"the cords      that romeo bid thee fetch?","0.0","-2.2086730003356934"
"nurse","0.0","-1.1753722429275513"
"ay, ay, the cords","1.0","1.1456595659255981"
"throws them down","0.0","-1.6396613121032715"
"jul","1.0","0.024533458054065704"
"ay me!","1.0","0.09358765184879303"
"what news?","0.0","-2.2830600738525391"
"why dost thou wring thy hands      nurse","0.0","-3.8623547554016113"
"ah, weraday!","1.0","2.1026525497436523"
"he's dead, he's dead, he's dead!","1.0","1.3308087587356567"
"we are undone, lady, we are undone!","1.0","0.16168960928916931"
"alack the day!","1.0","1.2247257232666016"
"he's gone, he's kill'd, he's dead!","0.0","-1.2053589820861816"
"jul","1.0","0.024533458054065704"
"can heaven be so envious?","0.0","-6.473114013671875"
"nurse","0.0","-1.1753722429275513"
"romeo can,      though heaven cannot","0.0","-0.24421772360801697"
"o romeo, romeo!","0.0","-1.7178418636322021"
"who ever would have thought it?","0.0","-0.87891507148742676"
"romeo!","0.0","-0.44809389114379883"
"jul","1.0","0.024533458054065704"
"what devil art thou that dost torment me thus?","0.0","-1.6307055950164795"
"this torture should be roar'd in dismal hell","0.0","-1.5027740001678467"
"hath romeo slain himself?","0.0","-3.0372192859649658"
"say thou but 'i,'      and that bare vowel 'i' shall poison more      than the death darting eye of cockatrice","0.0","-0.85518103837966919"
"i am not i, if there be such an 'i'       or those eyes shut that make thee answer 'i '","1.0","1.045607328414917"
"if be be slain, say 'i'  or if not, 'no '","1.0","1.2811012268066406"
"brief sounds determine of my weal or woe","1.0","0.0059733092784881592"
"nurse","0.0","-1.1753722429275513"
"i saw the wound, i saw it with mine eyes,      (god save the mark!)","0.0","-4.6735029220581055"
"here on his manly breast","0.0","-3.362797737121582"
"a piteous corse, a bloody piteous corse       pale, pale as ashes, all bedaub'd in blood,      all in gore blood","0.0","-3.7584738731384277"
"i swounded at the sight","0.0","-0.92831248044967651"
"jul","1.0","0.024533458054065704"
"o, break, my heart!","1.0","4.534886360168457"
"poor bankrout, break at once!","1.0","0.0040878504514694214"
"to prison, eyes  ne'er look on liberty!","1.0","4.5590991973876953"
"vile earth, to earth resign  end motion here,      and thou and romeo press one heavy bier!","0.0","-2.8145451545715332"
"nurse","0.0","-1.1753722429275513"
"o tybalt, tybalt, the best friend i had!","1.0","0.4507676362991333"
"o courteous tybalt!","1.0","1.6244144439697266"
"honest gentleman      that ever i should live to see thee dead!","1.0","2.0812397003173828"
"jul","1.0","0.024533458054065704"
"what storm is this that blows so contrary?","0.0","-5.8003044128417969"
"is romeo slaught'red, and is tybalt dead?","0.0","-2.3104994297027588"
"my dear lov'd cousin, and my dearer lord?","0.0","-2.895942211151123"
"then, dreadful trumpet, sound the general doom!","1.0","0.1031203418970108"
"for who is living, if those two are gone?","1.0","2.2656221389770508"
"nurse","0.0","-1.1753722429275513"
"tybalt is gone, and romeo banished       romeo that kill'd him, he is banished","0.0","-2.9053468704223633"
"jul","1.0","0.024533458054065704"
"o god!","0.0","-2.2908072471618652"
"did romeo's hand shed tybalt's blood?","0.0","-3.1251344680786133"
"nurse","0.0","-1.1753722429275513"
"it did, it did!","1.0","1.1749305725097656"
"alas the day, it did!","1.0","0.46372362971305847"
"jul","1.0","0.024533458054065704"
"o serpent heart, hid with a flow'ring face!","1.0","6.3670578002929688"
"did ever dragon keep so fair a cave?","1.0","1.7576278448104858"
"beautiful tyrant!","1.0","2.6723556518554688"
"fiend angelical!","0.0","-0.86562860012054443"
"dove feather'd raven!","1.0","0.27397608757019043"
"wolvish ravening lamb!","1.0","1.2891843318939209"
"despised substance of divinest show!","1.0","1.476645827293396"
"just opposite to what thou justly seem'st       a damned saint, an honourable villain!","0.0","-2.5755529403686523"
"o nature, what hadst thou to do in hell      when thou didst bower the spirit of a fiend      in mortal paradise of such sweet flesh?","1.0","1.3082972764968872"
"was ever book containing such vile matter      so fairly bound?","0.0","-4.0949492454528809"
"o, that deceit should dwell      in such a gorgeous palace!","1.0","3.1781940460205078"
"nurse","0.0","-1.1753722429275513"
"there's no trust,      no faith, no honesty in men  all perjur'd,      all forsworn, all naught, all dissemblers","0.0","-2.6468372344970703"
"ah, where's my man?","0.0","-0.43689978122711182"
"give me some aqua vitae","0.0","-0.36486566066741943"
"these griefs, these woes, these sorrows make me old","1.0","0.65825128555297852"
"shame come to romeo!","0.0","-2.0097119808197021"
"jul","1.0","0.024533458054065704"
"blister'd be thy tongue      for such a wish!","1.0","3.6356289386749268"
"he was not born to shame","0.0","-2.8607373237609863"
"upon his brow shame is asham'd to sit       for 'tis a throne where honour may be crown'd      sole monarch of the universal earth","0.0","-1.9423002004623413"
"o, what a beast was i to chide at him!","1.0","0.54590135812759399"
"nurse","0.0","-1.1753722429275513"
"will you speak well of him that kill'd your cousin?","0.0","-4.4824552536010742"
"jul","1.0","0.024533458054065704"
"shall i speak ill of him that is my husband?","0.0","-5.2026958465576172"
"ah, poor my lord, what tongue shall smooth thy name      when i, thy three hours wife, have mangled it?","1.0","0.42205983400344849"
"but wherefore, villain, didst thou kill my cousin?","0.0","-3.9575686454772949"
"that villain cousin would have kill'd my husband","0.0","-4.7884039878845215"
"back, foolish tears, back to your native spring!","1.0","5.5355825424194336"
"your tributary drops belong to woe,      which you, mistaking, offer up to joy","1.0","4.4555873870849609"
"my husband lives, that tybalt would have slain       and tybalt's dead, that would have slain my husband","1.0","4.3243370056152344"
"all this is comfort  wherefore weep i then?","1.0","1.3693125247955322"
"some word there was, worser than tybalt's death,      that murd'red me","0.0","-3.6412820816040039"
"i would forget it fain       but o, it presses to my memory      like damned guilty deeds to sinners' minds!","1.0","1.3114442825317383"
"'tybalt is dead, and romeo  banished '","0.0","-0.53528618812561035"
"that 'banished,' that one word 'banished,'      hath slain ten thousand tybalts","0.0","-2.8912367820739746"
"tybalt's death      was woe enough, if it had ended there       or, if sour woe delights in fellowship      and needly will be rank'd with other griefs,      why followed not, when she said 'tybalt's dead,'      thy father, or thy mother, nay, or both,      which modern lamentation might have mov'd?","1.0","0.59083884954452515"
"but with a rearward following tybalt's death,      'romeo is banished'  to speak that word      is father, mother, tybalt, romeo, juliet,      all slain, all dead","0.0","-0.35159087181091309"
"'romeo is banished'       there is no end, no limit, measure, bound,      in that word's death  no words can that woe sound","0.0","-2.3679032325744629"
"where is my father and my mother, nurse?","0.0","-2.0942959785461426"
"nurse","0.0","-1.1753722429275513"
"weeping and wailing over tybalt's corse","1.0","0.2357693612575531"
"will you go to them?","0.0","-1.1617281436920166"
"i will bring you thither","1.0","2.2788405418395996"
"jul","1.0","0.024533458054065704"
"wash they his wounds with tears?","1.0","6.6640095710754395"
"mine shall be spent,      when theirs are dry, for romeo's banishment","0.0","-3.2255220413208008"
"take up those cords","1.0","0.98768031597137451"
"poor ropes, you are beguil'd,      both you and i, for romeo is exil'd","1.0","0.99476945400238037"
"he made you for a highway to my bed       but i, a maid, die maiden widowed","1.0","3.6274657249450684"
"come, cords  come, nurse","0.0","-0.83962756395339966"
"i'll to my wedding bed       and death, not romeo, take my maidenhead!","1.0","0.71995854377746582"
"nurse","0.0","-1.1753722429275513"
"hie to your chamber","1.0","0.38409960269927979"
"i'll find romeo      to comfort you","0.0","-2.2055349349975586"
"i wot well where he is","0.0","-0.56280291080474854"
"hark ye, your romeo will be here at night","0.0","-2.5955486297607422"
"i'll to him  he is hid at laurence' cell","1.0","0.29862093925476074"
"jul","1.0","0.024533458054065704"
"o, find him!","0.0","-0.38296973705291748"
"give this ring to my true knight      and bid him come to take his last farewell","1.0","0.52948915958404541"
"exeunt","1.0","0.024533458054065704"
"scene iii","0.0","-2.5386147499084473"
"friar laurence's cell","0.0","-0.77645444869995117"
"enter friar  laurence","0.0","-3.9562973976135254"
"friar","1.0","0.024533458054065704"
"romeo, come forth  come forth, thou fearful man","1.0","3.4575977325439453"
"affliction is enanmour'd of thy parts,      and thou art wedded to calamity","1.0","2.6677985191345215"
"enter romeo","0.0","-3.9654984474182129"
"rom","0.0","-0.50506490468978882"
"father, what news?","0.0","-1.9929070472717285"
"what is the prince's doom      what sorrow craves acquaintance at my hand      that i yet know not?","0.0","-1.031059741973877"
"friar","1.0","0.024533458054065704"
"too familiar      is my dear son with such sour company","1.0","2.6941566467285156"
"i bring thee tidings of the prince's doom","0.0","-2.0301923751831055"
"rom","0.0","-0.50506490468978882"
"what less than doomsday is the prince's doom?","0.0","-4.1632633209228516"
"friar","1.0","0.024533458054065704"
"a gentler judgment vanish'd from his lips       not body's death, but body's banishment","0.0","-1.1314573287963867"
"rom","0.0","-0.50506490468978882"
"ha, banishment?","0.0","-2.5513358116149902"
"be merciful, say 'death'       for exile hath more terror in his look,      much more than death","1.0","2.5180821418762207"
"do not say 'banishment '","0.0","-0.83630126714706421"
"friar","1.0","0.024533458054065704"
"hence from verona art thou banished","1.0","3.9833712577819824"
"be patient, for the world is broad and wide","1.0","0.21058782935142517"
"rom","0.0","-0.50506490468978882"
"there is no world without verona walls,      but purgatory, torture, hell itself","0.0","-0.68051552772521973"
"hence banished is banish'd from the world,      and world's exile is death","1.0","4.3614234924316406"
"then 'banishment'      is death misterm'd","0.0","-1.5778927803039551"
"calling death 'banishment,'      thou cut'st my head off with a golden axe      and smilest upon the stroke that murders me","1.0","3.0424051284790039"
"friar","1.0","0.024533458054065704"
"o deadly sin!","0.0","-0.51658433675765991"
"o rude unthankfulness!","1.0","1.6737335920333862"
"thy fault our law calls death  but the kind prince,      taking thy part, hath rush'd aside the law,      and turn'd that black word death to banishment","1.0","0.46745216846466064"
"this is dear mercy, and thou seest it not","1.0","0.67634868621826172"
"rom","0.0","-0.50506490468978882"
"'tis torture, and not mercy","0.0","-0.71975928544998169"
"heaven is here,      where juliet lives  and every cat and dog      and little mouse, every unworthy thing,      live here in heaven and may look on her       but romeo may not","0.0","-1.2686853408813477"
"more validity,      more honourable state, more courtship lives      in carrion flies than romeo","0.0","-1.7555381059646606"
"they may seize      on the white wonder of dear juliet's hand      and steal immortal blessing from her lips,      who, even in pure and vestal modesty,      still blush, as thinking their own kisses sin       but romeo may not  he is banished","1.0","2.6966283321380615"
"this may flies do, when i from this must fly       they are free men, but i am banished","1.0","0.93540775775909424"
"and sayest thou yet that exile is not death?","0.0","-0.85204851627349854"
"hadst thou no poison mix'd, no sharp ground knife,      no sudden mean of death, though ne'er so mean,      but 'banished' to kill me  'banished'?","0.0","-2.5767407417297363"
"o friar, the damned use that word in hell       howling attends it!","1.0","5.2530450820922852"
"how hast thou the heart,      being a divine, a ghostly confessor,      a sin absolver, and my friend profess'd,      to mangle me with that word 'banished'?","1.0","0.53170156478881836"
"friar","1.0","0.024533458054065704"
"thou fond mad man, hear me a little speak","0.0","-2.6878266334533691"
"rom","0.0","-0.50506490468978882"
"o, thou wilt speak again of banishment","0.0","-0.44221007823944092"
"friar","1.0","0.024533458054065704"
"i'll give thee armour to keep off that word       adversity's sweet milk, philosophy,      to comfort thee, though thou art banished","1.0","2.4208159446716309"
"rom","0.0","-0.50506490468978882"
"yet 'banished'?","0.0","-0.90410125255584717"
"hang up philosophy!","0.0","-0.95381444692611694"
"unless philosophy can make a juliet,      displant a town, reverse a prince's doom,      it helps not, it prevails not","0.0","-2.9539270401000977"
"talk no more","0.0","-1.9142110347747803"
"friar","1.0","0.024533458054065704"
"o, then i see that madmen have no ears","0.0","-0.66296112537384033"
"rom","0.0","-0.50506490468978882"
"how should they, when that wise men have no eyes?","0.0","-3.436237096786499"
"friar","1.0","0.024533458054065704"
"let me dispute with thee of thy estate","0.0","-0.89854550361633301"
"rom","0.0","-0.50506490468978882"
"thou canst not speak of that thou dost not feel","0.0","-1.2604696750640869"
"wert thou as young as i, juliet thy love,      an hour but married, tybalt murdered,      doting like me, and like me banished,      then mightst thou speak, then mightst thou tear thy hair,      and fall upon the ground, as i do now,      taking the measure of an unmade grave","0.0","-0.060372993350028992"
"knock  within","0.0","-1.8143973350524902"
"friar","1.0","0.024533458054065704"
"arise  one knocks","0.0","-3.2501430511474609"
"good romeo, hide thyself","0.0","-2.3354244232177734"
"rom","0.0","-0.50506490468978882"
"not i  unless the breath of heartsick groans,      mist like infold me from the search of eyes","0.0","-2.7764723300933838"
"knock","0.0","-2.1141376495361328"
"friar","1.0","0.024533458054065704"
"hark, how they knock!","0.0","-4.1345901489257812"
"who's there?","0.0","-2.6236891746520996"
"romeo, arise       thou wilt be taken   stay awhile!  stand up           knock","0.0","-8.0255279541015625"
"run to my study   by and by!  god's will,      what simpleness is this   i come, i come!","1.0","0.31284233927726746"
"knock","0.0","-2.1141376495361328"
"who knocks so hard?","0.0","-5.434730052947998"
"whence come you?","0.0","-0.0066391602158546448"
"what's your will      nurse","0.0","-0.45121926069259644"
"within  let me come in, and you shall know my errand","0.0","-1.1454488039016724"
"i come from lady juliet","0.0","-0.55102336406707764"
"friar","1.0","0.024533458054065704"
"welcome then","0.0","-0.56984609365463257"
"enter nurse","0.0","-2.7741763591766357"
"nurse","0.0","-1.1753722429275513"
"o holy friar, o, tell me, holy friar      where is my lady's lord, where's romeo?","0.0","-0.60659170150756836"
"friar","1.0","0.024533458054065704"
"there on the ground, with his own tears made drunk","1.0","1.8896479606628418"
"nurse","0.0","-1.1753722429275513"
"o, he is even in my mistress' case,      just in her case!","0.0","-0.5466267466545105"
"friar","1.0","0.024533458054065704"
"o woeful sympathy!","1.0","1.4487191438674927"
"piteous predicament!","1.0","0.042677875608205795"
"nurse","0.0","-1.1753722429275513"
"even so lies she,      blubb'ring and weeping, weeping and blubbering","1.0","4.7368297576904297"
"stand up, stand up!","1.0","1.7870392799377441"
"stand, an you be a man","1.0","2.0338575839996338"
"for juliet's sake, for her sake, rise and stand!","1.0","0.65804636478424072"
"why should you fall into so deep an o?","0.0","-0.10063819587230682"
"rom","0.0","-0.50506490468978882"
"(rises) nurse       nurse","0.0","-8.3751134872436523"
"ah sir!","1.0","0.43429499864578247"
"ah sir!","1.0","0.43429499864578247"
"well, death's the end of all","1.0","1.0081818103790283"
"rom","0.0","-0.50506490468978882"
"spakest thou of juliet?","0.0","-4.524317741394043"
"how is it with her?","1.0","0.51148581504821777"
"doth not she think me an old murtherer,      now i have stain'd the childhood of our joy      with blood remov'd but little from her own?","1.0","0.12809887528419495"
"where is she?","0.0","-3.4109711647033691"
"and how doth she!","1.0","0.49197351932525635"
"and what says      my conceal'd lady to our cancell'd love?","1.0","1.2381236553192139"
"nurse","0.0","-1.1753722429275513"
"o, she says nothing, sir, but weeps and weeps       and now falls on her bed, and then starts up,      and tybalt calls  and then on romeo cries,      and then down falls again","0.0","-2.9715557098388672"
"rom","0.0","-0.50506490468978882"
"as if that name,      shot from the deadly level of a gun,      did murther her  as that name's cursed hand      murder'd her kinsman","1.0","0.023930490016937256"
"o, tell me, friar, tell me,      in what vile part of this anatomy      doth my name lodge?","0.0","-1.3263645172119141"
"tell me, that i may sack      the hateful mansion","0.0","-4.4650583267211914"
"draws his dagger","1.0","0.5262526273727417"
"friar","1.0","0.024533458054065704"
"hold thy desperate hand","0.0","-2.7079620361328125"
"art thou a man?","1.0","0.11091415584087372"
"thy form cries out thou art       thy tears are womanish, thy wild acts denote      the unreasonable fury of a beast","1.0","2.9349398612976074"
"unseemly woman in a seeming man!","1.0","3.0805380344390869"
"or ill beseeming beast in seeming both!","0.0","-1.7594614028930664"
"thou hast amaz'd me","0.0","-1.1758615970611572"
"by my holy order,      i thought thy disposition better temper'd","1.0","0.5358126163482666"
"hast thou slain tybalt?","1.0","1.4532794952392578"
"wilt thou slay thyself?","0.0","-1.319122314453125"
"and slay thy lady that in thy life lives,      by doing damned hate upon thyself?","1.0","2.8605070114135742"
"why railest thou on thy birth, the heaven, and earth?","0.0","-1.0085222721099854"
"since birth and heaven and earth, all three do meet      in thee at once  which thou at once wouldst lose","0.0","-3.0652608871459961"
"fie, fie, thou shamest thy shape, thy love, thy wit,      which, like a usurer, abound'st in all,      and usest none in that true use indeed      which should bedeck thy shape, thy love, thy wit","1.0","2.2927913665771484"
"thy noble shape is but a form of wax      digressing from the valour of a man       thy dear love sworn but hollow perjury,      killing that love which thou hast vow'd to cherish       thy wit, that ornament to shape and love,      misshapen in the conduct of them both,      like powder in a skilless soldier's flask,      is get afire by thine own ignorance,      and thou dismemb'red with thine own defence","1.0","1.7740418910980225"
"what, rouse thee, man!","1.0","0.4366600513458252"
"thy juliet is alive,      for whose dear sake thou wast but lately dead","1.0","1.1387152671813965"
"there art thou happy","1.0","2.0912389755249023"
"tybalt would kill thee,      but thou slewest tybalt","0.0","-0.044199123978614807"
"there art thou happy too","0.0","-1.4977974891662598"
"the law, that threat'ned death, becomes thy friend      and turns it to exile","1.0","0.10291878134012222"
"there art thou happy","1.0","2.0912389755249023"
"a pack of blessings light upon thy back       happiness courts thee in her best array       but, like a misbhav'd and sullen wench,      thou pout'st upon thy fortune and thy love","1.0","4.1651206016540527"
"take heed, take heed, for such die miserable","0.0","-4.2523894309997559"
"go get thee to thy love, as was decreed,      ascend her chamber, hence and comfort her","1.0","5.3683567047119141"
"but look thou stay not till the watch be set,      for then thou canst not pass to mantua,      where thou shalt live till we can find a time      to blaze your marriage, reconcile your friends,      beg pardon of the prince, and call thee back      with twenty hundred thousand times more joy      than thou went'st forth in lamentation","0.0","-2.5153214931488037"
"go before, nurse","0.0","-3.305870532989502"
"commend me to thy lady,      and bid her hasten all the house to bed,      which heavy sorrow makes them apt unto","0.0","-1.0345941781997681"
"romeo is coming","0.0","-0.79144012928009033"
"nurse","0.0","-1.1753722429275513"
"o lord, i could have stay'd here all the night      to hear good counsel","0.0","-1.99662184715271"
"o, what learning is!","1.0","4.3993172645568848"
"my lord, i'll tell my lady you will come","1.0","2.4213757514953613"
"rom","0.0","-0.50506490468978882"
"do so, and bid my sweet prepare to chide","1.0","3.642460823059082"
"nurse","0.0","-1.1753722429275513"
"here is a ring she bid me give you, sir","0.0","-1.2690918445587158"
"hie you, make haste, for it grows very late","1.0","1.5572986602783203"
"exit","0.0","-0.50551515817642212"
"rom","0.0","-0.50506490468978882"
"how well my comfort is reviv'd by this!","1.0","0.34827485680580139"
"friar","1.0","0.024533458054065704"
"go hence  good night  and here stands all your state       either be gone before the watch be set,      or by the break of day disguis'd from hence","1.0","2.5815150737762451"
"sojourn in mantua","1.0","0.049242176115512848"
"i'll find out your man,      and he shall signify from time to time      every good hap to you that chances here","0.0","-2.8917264938354492"
"give me thy hand","0.0","-3.7320506572723389"
"'tis late","1.0","0.35298222303390503"
"farewell  good night","1.0","0.55221033096313477"
"rom","0.0","-0.50506490468978882"
"but that a joy past joy calls out on me,      it were a grief so brief to part with thee","1.0","2.5828490257263184"
"farewell","0.0","-0.89197444915771484"
"exeunt","1.0","0.024533458054065704"
"scene iv","0.0","-1.9922096729278564"
"capulet's house    enter old capulet, his wife, and paris","1.0","0.6164093017578125"
"cap","1.0","0.024533458054065704"
"things have fall'n out, sir, so unluckily      that we have had no time to move our daughter","0.0","-4.1280593872070312"
"look you, she lov'd her kinsman tybalt dearly,      and so did i","0.0","-1.8869030475616455"
"well, we were born to die","0.0","-1.9143481254577637"
"'tis very late  she'll not come down to night","0.0","-1.4539275169372559"
"i promise you, but for your company,      i would have been abed an hour ago","0.0","-0.44973242282867432"
"par","0.0","-0.053269334137439728"
"these times of woe afford no tune to woo","0.0","-8.54913330078125"
"madam, good night","1.0","1.5650606155395508"
"commend me to your daughter","1.0","0.099183067679405212"
"lady","1.0","0.1374412477016449"
"i will, and know her mind early to morrow       to night she's mew'd up to her heaviness","1.0","0.11798055469989777"
"cap","1.0","0.024533458054065704"
"sir paris, i will make a desperate tender      of my child's love","1.0","5.0231075286865234"
"i think she will be rul'd      in all respects by me  nay more, i doubt it not","0.0","-0.059863589704036713"
"wife, go you to her ere you go to bed       acquaint her here of my son paris' love      and bid her (mark you me?)","1.0","1.9391552209854126"
"on wednesday next       but, soft!","0.0","-0.29453292489051819"
"what day is this?","0.0","-1.573814868927002"
"par","0.0","-0.053269334137439728"
"monday, my lord","1.0","0.52948510646820068"
"cap","1.0","0.024533458054065704"
"monday!","1.0","1.5493526458740234"
"ha, ha!","0.0","-2.3123128414154053"
"well, wednesday is too soon","0.0","-2.2500715255737305"
"thursday let it be  a thursday, tell her      she shall be married to this noble earl","0.0","-3.0135276317596436"
"will you be ready?","0.0","-0.4070054292678833"
"do you like this haste?","0.0","-1.2589064836502075"
"we'll keep no great ado  a friend or two       for hark you, tybalt being slain so late,      it may be thought we held him carelessly,      being our kinsman, if we revel much","1.0","1.7561087608337402"
"therefore we'll have some half a dozen friends,      and there an end","0.0","-1.6207854747772217"
"but what say you to thursday?","1.0","0.18092215061187744"
"par","0.0","-0.053269334137439728"
"my lord, i would that thursday were to morrow","1.0","0.26406851410865784"
"cap","1.0","0.024533458054065704"
"well, get you gone","1.0","0.18308225274085999"
"a thursday be it then","0.0","-0.53950124979019165"
"go you to juliet ere you go to bed       prepare her, wife, against this wedding day","1.0","2.7685680389404297"
"farewell, my lord   light to my chamber, ho!","0.0","-1.5600762367248535"
"afore me, it is so very very late      that we may call it early by and by","0.0","-0.64968013763427734"
"good night","1.0","0.40027955174446106"
"exeunt          scene v   capulet's orchard","0.0","-0.34641873836517334"
"enter romeo and juliet aloft, at the window","0.0","-1.5860607624053955"
"jul","1.0","0.024533458054065704"
"wilt thou be gone?","0.0","-2.3492605686187744"
"it is not yet near day","0.0","-0.050226464867591858"
"it was the nightingale, and not the lark,      that pierc'd the fearful hollow of thine ear","0.0","-2.3567047119140625"
"nightly she sings on yond pomegranate tree","0.0","-2.9882712364196777"
"believe me, love, it was the nightingale","0.0","-0.038966573774814606"
"rom","0.0","-0.50506490468978882"
"it was the lark, the herald of the morn       no nightingale","0.0","-0.66652053594589233"
"look, love, what envious streaks      do lace the severing clouds in yonder east","1.0","3.8558626174926758"
"night's candles are burnt out, and jocund day      stands tiptoe on the misty mountain tops","0.0","-4.6190047264099121"
